global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
1225,306,flightroom_071353_q03,green_clock,green clock,17.154906857172243,135,1,1,0.2604206935981035,0,0,goal_reached
1226,306,flightroom_071718_q20,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-26.71597843749724,363,0,0,0.6933760307643224,0,1,collision
1227,306,flightroom_071353_q35,green_clock,green clock,16.70323573465678,261,1,1,0.2905404969465216,0,0,goal_reached
1228,306,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.876252682470106,149,1,1,0.4006992364501872,0,0,goal_reached
1229,307,flightroom_071353_q00,green_clock,green clock,31.626470419644193,249,1,1,0.4727440779170027,0,0,goal_reached
1230,307,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-39.772031468868775,157,0,0,0.6333377140503124,0,1,collision
1231,307,flightroom_071718_q10,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.729694941122702,402,1,1,0.4756503583547027,0,0,goal_reached
1232,307,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-46.781533617194924,38,0,0,1.2051771660735824,0,1,collision
1233,308,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.477972335784596,126,1,1,0.48841186711850465,0,0,goal_reached
1234,308,flightroom_071353_q02,green_clock,green clock,16.30478730911914,162,1,1,0.3449016102124211,0,0,goal_reached
1235,308,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.82399422434372,271,1,1,0.43717002460311266,0,0,goal_reached
1236,308,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-36.95892730852519,215,0,0,0.3474878812612398,0,1,collision
1237,309,flightroom_071353_q35,green_clock,green clock,16.362476878035935,234,1,1,0.31833090040166667,0,0,goal_reached
1238,309,flightroom_071353_q20,green_clock,green clock,19.845958598728984,231,1,1,0.31667136982388133,0,0,goal_reached
1239,309,flightroom_071353_q95,green_clock,green clock,24.230977011044416,195,1,1,0.4322991194224972,0,0,goal_reached
1240,309,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,11.967375289793189,255,1,1,0.4863561308647461,0,0,goal_reached
1241,310,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-40.32901987009521,145,0,0,0.8389199003042422,0,1,collision
